id;original_id;voted_at;periodo;reunion;acta;titulo;tipo;presidente_id;presidente;afirmativos;negativos;abstenciones;resultado;documento_url;fuente_url
944;2259;"2007-11-21 21:15:37";125;25;11;"Votación en General y Particular de Proyectos de Ley. Expediente 14-PE-07 - Orden del Día 3049 y Expediente 3985-D-06 - Orden del Día 3186";"Votación Nominal";29;"BALESTRINI, Alberto";168;0;0;AFIRMATIVO;https://votaciones.hcdn.gob.ar/proxy/pdf/2007/125OT15_11_R25.pdf;https://votaciones.hcdn.gob.ar/votacion/2259
943;2260;"2007-11-21 21:26:33";125;25;12;"Exp. 4614-D-07 - Orden del Día 3061 - Votación en General. De  Ley. Régimen de Regularización  de  Tierras para Vivienda, Ley 24.374: modificación sobre Dominio de Inmuebles Urbanos destinados a tal fin.";"Votación Nominal";1019;"VACA NARVAJA, Patricia";128;0;35;AFIRMATIVO;https://votaciones.hcdn.gob.ar/proxy/pdf/2007/125OT15_12_R25.pdf;https://votaciones.hcdn.gob.ar/votacion/2260
942;2261;"2007-11-21 21:37:44";125;25;13;"Exp. 672-D-06 - Orden del Día 2479 - Votación en General. Régimen de Pasantías Educativas.";"Votación Nominal";1019;"VACA NARVAJA, Patricia";158;1;3;AFIRMATIVO;https://votaciones.hcdn.gob.ar/proxy/pdf/2007/125OT15_13_R25.pdf;https://votaciones.hcdn.gob.ar/votacion/2261
941;2262;"2007-11-21 22:00:39";125;25;14;"Exp. 15-S-07 - Orden del Día 3029 - Votación en General.Proyecto de Ley en Revisión, por el cual se transfiere a título gratuito a la Universidad de Tres de Febrero, un terreno propiedad del Estado Nacional. El Diputado ZIMMERMANN Víctor expresa su voto por la AFIRMATIVA a viva voz.";"Votación Nominal";1019;"VACA NARVAJA, Patricia";145;1;10;AFIRMATIVO;https://votaciones.hcdn.gob.ar/proxy/pdf/2007/125OT15_14_R25.pdf;https://votaciones.hcdn.gob.ar/votacion/2262
940;2263;"2007-11-21 22:13:33";125;25;15;"Exp. 7140-D-06 - Orden del Día 2797 - Votación en General.De Ley. Programa Nacional de Federalización de la Ciencia, la Tecnología y la Innovación. Creación.";"Votación Nominal";1019;"VACA NARVAJA, Patricia";150;9;4;AFIRMATIVO;https://votaciones.hcdn.gob.ar/proxy/pdf/2007/125OT15_15_R25.pdf;https://votaciones.hcdn.gob.ar/votacion/2263
939;2231;"2007-11-21 23:18:50";125;26;1;"Expediente  22-PE-07 - Votación en General. Proyecto de Ley por el cual se prorroga desde el 01 de Enero al 31 de Diciembre de 2008 la vigencia de los Artículos 1 al 6 de la Ley de Créditos y Débitos Bancarios - 25.413 y la del Impuesto Adicional de Emergencia sobre el precio final de Venta de Cigarrillos establecido por ley 24.625. En virtud de las Facultades otorgadas por el Artículo 41 del Reglamento de esta Honorable Cámara el Presidente BALESTRINI, Alberto expresa a viva voz su voto por la AFIRMATIVA.";"Votación Nominal";29;"BALESTRINI, Alberto";134;56;2;AFIRMATIVO;https://votaciones.hcdn.gob.ar/proxy/pdf/2007/125OT16_01_R26.pdf;https://votaciones.hcdn.gob.ar/votacion/2231
938;2232;"2007-11-21 23:39:21";125;26;2;"Expediente 21-PE-07 - Votación en General. Proyecto de Ley por el cual se propicia derogar el Artículo Sin Número a continuación del Artículo 24 de la Ley del Impuesto al Valor Agregado.";"Votación Nominal";1019;"VACA NARVAJA, Patricia";117;57;2;AFIRMATIVO;https://votaciones.hcdn.gob.ar/proxy/pdf/2007/125OT16_02_R26.pdf;https://votaciones.hcdn.gob.ar/votacion/2232
937;2233;"2007-11-22 00:16:01";125;26;3;"Pedido tratamiento sobre Tablas del  Diputado Martinez Julio del Expediente 5336-D-07";"Votación Nominal";1019;"VACA NARVAJA, Patricia";59;107;1;NEGATIVO;https://votaciones.hcdn.gob.ar/proxy/pdf/2007/125OT16_03_R26.pdf;https://votaciones.hcdn.gob.ar/votacion/2233
936;2234;"2007-11-22 17:40:05";125;27;4;"Exp. 8-JGM-07 - Orden del Día 3311 - Votación en General.  Proyecto de Ley de Presupuesto General de la Administración Nacional para el Ejercicio Fiscal correspondiente al año 2008.";"Votación Nominal";29;"BALESTRINI, Alberto";123;62;0;AFIRMATIVO;https://votaciones.hcdn.gob.ar/proxy/pdf/2007/125OT16_04_R27.pdf;https://votaciones.hcdn.gob.ar/votacion/2234
935;2235;"2007-11-22 19:19:31";125;27;5;"Votación en General y Particular de Proyectos de Ley. Expediente 107-S-05 - Orden del Día 2826, Expediente 266-S-05 - Orden del Día 3031, Expediente 439-D-06 (y otros) - Orden del Día 3089, Expediente 4569-D-06 - Orden del Día 3157, Expediente 2970-D-06 - Orden del Día 3288, Expediente 1584-D-07 - Orden del Día 3305, Expediente 4777-D-07 - Orden del Día 3273, Expediente 1302-D-06 - Orden del Día 3120, Expediente 5893-D-06 - Orden del Día 3312, Expediente 4642-D-06 - Orden del Día 3315, Expediente 4597-D-07 (y otro).";"Votación Nominal";29;"BALESTRINI, Alberto";133;0;2;AFIRMATIVO;https://votaciones.hcdn.gob.ar/proxy/pdf/2007/125OT16_05_R27.pdf;https://votaciones.hcdn.gob.ar/votacion/2235
934;2236;"2007-11-28 21:44:06";125;28;6;"Exp. 143-S-07 - Orden del Día 3331 - Votación en General. Cuentas de Inversión presentadas por el Poder Ejecutivo, correspondientes a los Ejercicios 1999, 2000, 2001, 2002, 2003 y 2004.";"Votación Nominal";29;"BALESTRINI, Alberto";149;18;6;AFIRMATIVO;https://votaciones.hcdn.gob.ar/proxy/pdf/2007/125OT16_06_R28.pdf;https://votaciones.hcdn.gob.ar/votacion/2236
933;2237;"2007-11-28 21:48:09";125;28;7;"Exp. 57-S-07 - Orden del Día 3188 - Votación en General. De Ley. Modificación de los Artículos 2, 3 y 4 de la Ley 25.626 que dispone la prohibición de la importación de neumáticos recauchutados y neumáticos usados.";"Votación Nominal";29;"BALESTRINI, Alberto";152;12;0;AFIRMATIVO;https://votaciones.hcdn.gob.ar/proxy/pdf/2007/125OT16_07_R28.pdf;https://votaciones.hcdn.gob.ar/votacion/2237
932;2238;"2007-11-28 21:51:26";125;28;8;"Exp. 3955-D-07 - Orden del Día 3347 - Votación en General. De Ley. Transferencia a titulo gratuito de un inmueble propiedad del Estado Nacional a la Municipalidad del Departamento Capital de la Provincia de la Rioja con destino al funcionamiento de la Entidad "Club Atlético Americo Tesorieri".";"Votación Nominal";29;"BALESTRINI, Alberto";152;0;17;AFIRMATIVO;https://votaciones.hcdn.gob.ar/proxy/pdf/2007/125OT16_08_R28.pdf;https://votaciones.hcdn.gob.ar/votacion/2238
931;2239;"2007-11-28 21:53:36";125;28;9;"Exp. 3956-D-07 - Orden del Día 3360 - Votación en General. De Ley. Transferencia a titulo gratuito de un inmueble propiedad del Estado Nacional a la Municipalidad del Departamento Capital de la Provincia de la Rioja, con destino al funcionamiento de la Asociacion Civil "Atlético Racing Club".";"Votación Nominal";29;"BALESTRINI, Alberto";158;0;15;AFIRMATIVO;https://votaciones.hcdn.gob.ar/proxy/pdf/2007/125OT16_09_R28.pdf;https://votaciones.hcdn.gob.ar/votacion/2239
930;2240;"2007-11-28 21:55:32";125;28;10;"Exp. 19-PE-07 - Orden del Día 3267 - Votación en General. De Ley. Creación de una Aduana con asiento en la Ciudad General Deheza, Departamento de Juarez Celman, Provincia de Córdoba.";"Votación Nominal";29;"BALESTRINI, Alberto";139;4;26;AFIRMATIVO;https://votaciones.hcdn.gob.ar/proxy/pdf/2007/125OT16_10_R28.pdf;https://votaciones.hcdn.gob.ar/votacion/2240
929;2241;"2007-11-28 23:30:21";125;28;11;"Exp. 78-S-07 - Orden del Día 3235 - Votación en General.Proyecto de Ley por el cual se crea la Universidad Nacional de Río Negro.";"Votación Nominal";1019;"VACA NARVAJA, Patricia";117;22;21;AFIRMATIVO;https://votaciones.hcdn.gob.ar/proxy/pdf/2007/125OT16_11_R28.pdf;https://votaciones.hcdn.gob.ar/votacion/2241
928;2242;"2007-11-28 23:40:31";125;28;12;"Exp. 1118-D-07 - Orden del Día 3286 - Votación en General. De Ley. Forestación en áreas libres apropiadas de las Rutas Nacionales. Adopción de medidas para promover las mismas.";"Votación Nominal";1019;"VACA NARVAJA, Patricia";136;0;5;AFIRMATIVO;https://votaciones.hcdn.gob.ar/proxy/pdf/2007/125OT16_12_R28.pdf;https://votaciones.hcdn.gob.ar/votacion/2242
927;2243;"2007-11-29 00:03:29";125;28;13;"Exp. 7009-D-06 - Orden del Día 2810 - Votación en General. De Ley. Ley 25.765 de Régimen del Fondo Permanente de Recompensas. Modificación.";"Votación Nominal";1019;"VACA NARVAJA, Patricia";109;19;10;AFIRMATIVO;https://votaciones.hcdn.gob.ar/proxy/pdf/2007/125OT16_13_R28.pdf;https://votaciones.hcdn.gob.ar/votacion/2243
926;2244;"2007-11-29 00:29:35";125;28;14;"Exp. 3791-D-06 - Orden del Día 3289 - Votación en General. De Ley. Beneficios Previsionales Contributivos y No Contributivos otorgados a Funcionarios Públicos del llamado "Proceso de Reorganización Nacional". Anulación. La Diputada RODRIGUEZ, Marcela Virginia expresa a viva voz su voto por la AFIRMATIVA.";"Votación Nominal";1019;"VACA NARVAJA, Patricia";109;13;22;AFIRMATIVO;https://votaciones.hcdn.gob.ar/proxy/pdf/2007/125OT16_14_R28.pdf;https://votaciones.hcdn.gob.ar/votacion/2244
925;2245;"2007-11-29 00:35:21";125;28;15;"Exp. 435-D-06 (y otro) - O. Día 3304 - Votación en General. De Ley. Prevención, Tratamiento, Inclusión Social de personas afectadas con el Mal de Alzheimer u otras Demencias o Trastornos Cognitivos, así como la asistencia a familiares directos y convivientes. Establecimiento.";"Votación Nominal";1019;"VACA NARVAJA, Patricia";143;0;4;AFIRMATIVO;https://votaciones.hcdn.gob.ar/proxy/pdf/2007/125OT16_15_R28.pdf;https://votaciones.hcdn.gob.ar/votacion/2245
924;2246;"2007-11-29 00:38:25";125;28;16;"Exp. 2125-D-07 - Orden del Día 3277 - Votación en General. De Ley. Programa Médico Obligatorio. Incorporación al mismo de la Cobertura Integral y Gratuita para la Prevención, Detección y Tratamiento de las Personas que padecen Anemia Beta Talasemia y Talasemia Mayor. El Diputado ROSSI, Agustín Oscar expresa a viva voz su voto por la AFIRMATIVA.";"Votación Nominal";1019;"VACA NARVAJA, Patricia";142;0;10;AFIRMATIVO;https://votaciones.hcdn.gob.ar/proxy/pdf/2007/125OT16_16_R28.pdf;https://votaciones.hcdn.gob.ar/votacion/2246
923;2247;"2007-11-29 00:55:59";125;28;17;"Exp. 3466-D-07 - Orden del Día 3237 - Votación en General. De Ley. Registro Nacional de Organismos en el Ambito de Sedronar. Creación.";"Votación Nominal";1019;"VACA NARVAJA, Patricia";111;18;10;AFIRMATIVO;https://votaciones.hcdn.gob.ar/proxy/pdf/2007/125OT16_17_R28.pdf;https://votaciones.hcdn.gob.ar/votacion/2247
922;2248;"2007-11-29 01:15:19";125;28;18;"Exp. 4685-D-07 - Orden del Día 3063 - Votación en General. De Ley. Decreto Ley 1.285/58, modificado por Ley 24.050, sobre Organización de la Justicia Nacional. Modificación.";"Votación Nominal";1019;"VACA NARVAJA, Patricia";99;28;5;AFIRMATIVO;https://votaciones.hcdn.gob.ar/proxy/pdf/2007/125OT16_18_R28.pdf;https://votaciones.hcdn.gob.ar/votacion/2248
921;2206;"2007-11-29 01:37:11";125;29;1;"Expediente 2843-D-06.De Ley. Presupuestos Mínimos Ambientales para la Protección de los Bosques Nativos. Régimen. Modificaciones introducidas por el H. Senado.";"Votación Nominal";1019;"VACA NARVAJA, Patricia";132;0;3;AFIRMATIVO;https://votaciones.hcdn.gob.ar/proxy/pdf/2007/125OT17_01_R29.pdf;https://votaciones.hcdn.gob.ar/votacion/2206
920;2207;"2007-11-29 02:56:41";125;29;2;"Exp. 123-D-06 (y otro) - O. Día 3375 - Votación en General. De Ley. Ley 20.744 de Contrato de Trabajo. Modificación al Art. 103 bis de la misma.";"Votación Nominal";29;"BALESTRINI, Alberto";125;8;0;AFIRMATIVO;https://votaciones.hcdn.gob.ar/proxy/pdf/2007/125OT17_02_R29.pdf;https://votaciones.hcdn.gob.ar/votacion/2207
919;2208;"2007-11-29 03:03:11";125;29;3;"Exp. 2792-D-06 y otros - O. Día 3242 - Votación en General. De Ley. Régimen de Prevención y Sanción de la Violencia Laboral y el Acoso Sexual Laboral. Establecimiento.";"Votación Nominal";29;"BALESTRINI, Alberto";125;0;3;AFIRMATIVO;https://votaciones.hcdn.gob.ar/proxy/pdf/2007/125OT17_03_R29.pdf;https://votaciones.hcdn.gob.ar/votacion/2208
918;2209;"2007-12-04 20:24:23";125;31;4;"Solicitud de tratamiento sobre tablas. Solicitud de los Diputados Lozano Claudio y Gonzalez María América para el tratamiento sobre tablas del Expediente 5411-D-07 - Haberes jubilatorios: obligatoriedad de la aplicación del ajuste impuesto por la Corte Suprema de Justicia de la Nación en el caso Badaro,  y del Expediente 6837-D-06 - Movilidad de las prestaciones previsionales mediante la creación del "Coeficiente de Actualización y Garantia de Movilidad - CAM-"; modificación del Artículo 32 de la Ley 24.241, sistema integrado de jubilaciones y pensiones.";"Votación Nominal";29;"BALESTRINI, Alberto";35;119;6;NEGATIVO;https://votaciones.hcdn.gob.ar/proxy/pdf/2007/125OT17_04_R31.pdf;https://votaciones.hcdn.gob.ar/votacion/2209
917;2210;"2007-12-04 20:26:26";125;31;5;"Solicitud de tratamiento sobre tablas. Solicitud de la Diputada Gonzalez María América para el tratamiento sobre tablas del Expediente 0687-D-2007 - Movilidad de las prestaciones del sistema integrado de jubilaciones y pensiones: incorporación del Artículo 160 a la Ley 24.241, derogación del Artículo 32 de la Ley 24.241 y del Artículo 7 de la Ley 24.463.";"Votación Nominal";29;"BALESTRINI, Alberto";36;115;5;NEGATIVO;https://votaciones.hcdn.gob.ar/proxy/pdf/2007/125OT17_05_R31.pdf;https://votaciones.hcdn.gob.ar/votacion/2210
916;2211;"2007-12-04 21:23:12";125;31;6;"Exp. 24-PE-07 - Votación en General. De ley. Autorización a la Señora Presidenta de la Nación para ausentarse del país durante el año 2008. Los Diputados CANEVAROLO Dante Omar, LEYBA de MARTI Beatriz y ZIMMERMANN Víctor expresan a viva voz su voto por la AFIRMATIVA.";"Votación Nominal";1019;"VACA NARVAJA, Patricia";145;0;2;AFIRMATIVO;https://votaciones.hcdn.gob.ar/proxy/pdf/2007/125OT17_06_R31.pdf;https://votaciones.hcdn.gob.ar/votacion/2211
915;2212;"2007-12-04 21:25:32";125;31;7;"Exp. 13-JGM-07 - Votación en General. De ley. Modificación Ley de Ministerios.";"Votación Nominal";1019;"VACA NARVAJA, Patricia";154;1;1;AFIRMATIVO;https://votaciones.hcdn.gob.ar/proxy/pdf/2007/125OT17_07_R31.pdf;https://votaciones.hcdn.gob.ar/votacion/2212
914;2213;"2007-12-04 21:28:20";125;31;8;"Exp. 5444-D-07 - Orden del Día 3407 - Votación en General. De Ley. Ley 26.204 de emergencia económica. Prórroga de la misma hasta el 31 de Diciembre de 2008. El Diputado CORDOBA José Manuel expresa a viva voz su voto por la AFIRMATIVA.";"Votación Nominal";1019;"VACA NARVAJA, Patricia";128;3;3;AFIRMATIVO;https://votaciones.hcdn.gob.ar/proxy/pdf/2007/125OT17_08_R31.pdf;https://votaciones.hcdn.gob.ar/votacion/2213
913;2214;"2007-12-04 21:30:49";125;31;9;"Exp. 2848-D-07 - Orden del Día 3121 - Votación en General. De ley. Código civil. Incorporación del Artículo 2.660 bis. sobre acceso a los caminos públicos. El Diputado RODRIGUEZ, Oscar Ernesto expresa a viva voz su voto por la AFIRMATIVA.";"Votación Nominal";1019;"VACA NARVAJA, Patricia";126;0;5;AFIRMATIVO;https://votaciones.hcdn.gob.ar/proxy/pdf/2007/125OT17_09_R31.pdf;https://votaciones.hcdn.gob.ar/votacion/2214
912;2215;"2007-12-04 21:35:52";125;31;10;"Votación en General y Particular de Proyectos de Ley.Expediente 4981-D-06 (y otros) - Orden del Día 3246, Expediente 4787-D-06 - Orden del Día 3290, Expediente 280-S-06 (y otro) - Orden del Día 3303, Expediente 5208-D-07 - Orden del Día 3334, Expediente 3553-D-07 - Orden del Día 3352, Expediente 620-D-06 - Orden del Día 3072 y Expediente 1922-D-06 - Orden del Día 3073.";"Votación Nominal";1019;"VACA NARVAJA, Patricia";132;0;7;AFIRMATIVO;https://votaciones.hcdn.gob.ar/proxy/pdf/2007/125OT17_10_R31.pdf;https://votaciones.hcdn.gob.ar/votacion/2215
911;2216;"2007-12-04 21:37:04";125;31;11;"Exp. 2873-D-07 - Orden del Día 3122 - Votación en General.De Ley. Código Civil. Modificación de los Artículos 1.831 y 3.995 sobre Donación.";"Votación Nominal";1019;"VACA NARVAJA, Patricia";134;0;5;AFIRMATIVO;https://votaciones.hcdn.gob.ar/proxy/pdf/2007/125OT17_11_R31.pdf;https://votaciones.hcdn.gob.ar/votacion/2216
910;2217;"2007-12-04 21:38:32";125;31;12;"Exp. 133-S-07 - Votación en General.  Proyecto de Ley en Revisión por el cual se modifica el Artículo 2º de la Ley 24.636, Construcción de un Monumento Nacional a la Memoria de las Víctimas del Holocausto Judío, sobre Emplazamiento.";"Votación Nominal";1019;"VACA NARVAJA, Patricia";133;0;7;AFIRMATIVO;https://votaciones.hcdn.gob.ar/proxy/pdf/2007/125OT17_12_R31.pdf;https://votaciones.hcdn.gob.ar/votacion/2217
909;2218;"2007-12-04 21:42:22";125;31;13;"Expediente 6455-D-06 - Orden del Día 3405. De Ley. Programa Red de Argentinos, Investigadores y Científicos en el Exterior (RAICES). Incorporación del mismo como política de Estado.";"Votación Nominal";1019;"VACA NARVAJA, Patricia";138;0;4;AFIRMATIVO;https://votaciones.hcdn.gob.ar/proxy/pdf/2007/125OT17_13_R31.pdf;https://votaciones.hcdn.gob.ar/votacion/2218
908;2219;"2007-12-04 21:46:00";125;31;14;"Expediente 3601-D-07 - Orden del Día 3376. De Ley. Ley con el objeto de regular la Prestación del Servicio de Transporte de Escolares. Establecimiento.";"Votación Nominal";1019;"VACA NARVAJA, Patricia";131;0;7;AFIRMATIVO;https://votaciones.hcdn.gob.ar/proxy/pdf/2007/125OT17_14_R31.pdf;https://votaciones.hcdn.gob.ar/votacion/2219
907;2220;"2007-12-04 21:47:23";125;31;15;"Exp. 92-S-07 - Votación en General.Proyecto de Ley en Revisión por el cual se declara Bien de Interés Histórico Artístico al Edificio del Teatro Español, de la Ciudad de Comodoro Rivadavia, Provincia del Chubut.";"Votación Nominal";1019;"VACA NARVAJA, Patricia";134;1;6;AFIRMATIVO;https://votaciones.hcdn.gob.ar/proxy/pdf/2007/125OT17_15_R31.pdf;https://votaciones.hcdn.gob.ar/votacion/2220
906;2221;"2007-12-04 21:48:47";125;31;16;"Expediente 5748-D-06 - Orden del Día 2883. De Ley. Monograma de Jesús, piedra con el emblema de la Compañía de Jesús, que se encuentra en el Museo Histórico Nacional. Restitución a la Iglesia de San Ignacio en la Provincia de Misiones.";"Votación Nominal";1019;"VACA NARVAJA, Patricia";133;0;4;AFIRMATIVO;https://votaciones.hcdn.gob.ar/proxy/pdf/2007/125OT17_16_R31.pdf;https://votaciones.hcdn.gob.ar/votacion/2221
905;2222;"2007-12-04 21:50:03";125;31;17;"Expediente 1953-D-06 - Orden del Día 3378. De Ley. Edificio de propiedad del Obispado de la Provincia de Catamarca, Seminario Diocesano Nuestra Señora del Valle, ubicado en la Ciudad de Catamarca. Declaración como Monumento Histórico Nacional.";"Votación Nominal";1019;"VACA NARVAJA, Patricia";133;0;8;AFIRMATIVO;https://votaciones.hcdn.gob.ar/proxy/pdf/2007/125OT17_17_R31.pdf;https://votaciones.hcdn.gob.ar/votacion/2222
904;2223;"2007-12-04 21:54:06";125;31;18;"Expediente 4994-D-07 - Orden del Día 3398. De Ley. Ley 17.801 sobre creación del Consejo Federal de Registros de la Propiedad Inmueble. Modificación. El Diputado SALIM, Juan Arturo expresa a viva voz su voto por la AFIRMATIVA.";"Votación Nominal";1019;"VACA NARVAJA, Patricia";130;0;10;AFIRMATIVO;https://votaciones.hcdn.gob.ar/proxy/pdf/2007/125OT17_18_R31.pdf;https://votaciones.hcdn.gob.ar/votacion/2223
903;2224;"2007-12-04 21:55:43";125;31;19;"Impuesto a las Ganancias (t.o. 1997 y sus modificatorias), prorroga hasta el 31 de Diciembre de 2008 inclusive, de la suspensión de la exención establecida en el Artículo 20 inciso l) de la Ley 25.731, de Impuesto a las Ganancias.";"Votación Nominal";1019;"VACA NARVAJA, Patricia";129;0;11;AFIRMATIVO;https://votaciones.hcdn.gob.ar/proxy/pdf/2007/125OT17_19_R31.pdf;https://votaciones.hcdn.gob.ar/votacion/2224
902;2225;"2007-12-04 21:57:27";125;31;20;"Ley 26.008, que otorga Adicional Renumerativo por los Servicios de la Antártida. Modificación.";"Votación Nominal";1019;"VACA NARVAJA, Patricia";129;0;11;AFIRMATIVO;https://votaciones.hcdn.gob.ar/proxy/pdf/2007/125OT17_20_R31.pdf;https://votaciones.hcdn.gob.ar/votacion/2225
901;2226;"2007-12-04 21:58:52";125;31;21;"Ley 25.467 de Ciencia, Tecnología e Innovación. Modificación al Art. 14 de la misma.";"Votación Nominal";1019;"VACA NARVAJA, Patricia";133;0;10;AFIRMATIVO;https://votaciones.hcdn.gob.ar/proxy/pdf/2007/125OT17_21_R31.pdf;https://votaciones.hcdn.gob.ar/votacion/2226
900;2227;"2007-12-04 22:00:41";125;31;22;"Ley 25.561 de Emergencia Pública y Reforma del Régimen Cambiario. Incorporación del Artículo 16 bis.";"Votación Nominal";1019;"VACA NARVAJA, Patricia";131;1;12;AFIRMATIVO;https://votaciones.hcdn.gob.ar/proxy/pdf/2007/125OT17_22_R31.pdf;https://votaciones.hcdn.gob.ar/votacion/2227
